MW,LogP_calc,TPSA,HBD,HBA,RotBonds,AroRings,RingCount,fCSP3,LabuteASA,BertzCT,Chi0v,Chi1v,Kappa1,Kappa2,PEOE_VSA1,SMR_VSA1,SlogP_VSA1
455.50900000000036,4.261900000000003,92.50999999999999,3.0,6.0,8.0,3.0,4.0,0.3333333333333333,190.47404458411827,1165.2900100852464,18.458052070579306,10.948588109359344,22.72392416841038,9.993763844364349,26.004017369825373,18.31223023322151,21.104107638974895
341.4320000000001,4.502540000000002,51.46,1.0,3.0,5.0,3.0,3.0,0.21052631578947367,144.60641544400076,897.1110544269018,14.684227308833162,8.441244078937869,16.457512209135306,6.61039125931371,14.41048999643211,14.637927532712576,4.736862953800049
454.5960000000002,4.454340000000004,93.09,2.0,4.0,6.0,3.0,3.0,0.3333333333333333,189.45932637783028,1208.6254063360134,20.117419625679357,11.93644075582159,23.53138353161618,8.781029711107859,5.316788604006331,13.212334168400758,10.038883468458419
345.85100000000017,5.147340000000003,42.230000000000004,1.0,2.0,4.0,3.0,3.0,0.16666666666666666,143.43119432697895,884.1681314269998,14.40987243739698,8.395818352755915,15.965722899509535,6.2999599863388545,9.67362704263206,9.901064578912528,0.0
232.67000000000002,2.9873000000000003,41.99,1.0,2.0,2.0,2.0,2.0,0.0,98.08773793143759,499.38176398410803,9.108157458508511,5.112918881883645,10.64127723641199,4.76758865930814,5.316788604006331,4.794537184071822,5.316788604006331
490.6260000000003,3.0740000000000016,124.68,3.0,5.0,7.0,1.0,3.0,0.5416666666666666,200.9538582529671,1057.3391753589833,20.834155783840995,13.292264782849632,25.737648603234618,11.03027833574833,10.633577208012662,22.8014085365444,15.355672072464749
472.9760000000002,5.251600000000005,61.61000000000001,1.0,5.0,6.0,4.0,5.0,0.18518518518518517,203.33480236650306,1233.8873373572233,19.41046846104278,11.683381842996653,22.195530036601017,10.11624006546657,14.633849271910154,9.211688121125169,15.116608065707286
234.305,2.7131000000000007,45.75,1.0,4.0,1.0,3.0,3.0,0.0,93.05170646005597,651.4257474990136,9.19170297469513,6.107580336944862,8.816814597277919,3.287012311347902,4.9839785209472085,0.0,5.559266895052008
503.99400000000026,4.001000000000003,92.53,0.0,5.0,6.0,5.0,6.0,0.34615384615384615,211.13877915965207,1754.3415424228824,21.10546471590794,12.466429232846634,22.72559210889867,8.443828421145357,4.567099647791355,0.0,11.24901029325548
403.9790000000002,3.942700000000003,29.950000000000003,1.0,5.0,6.0,2.0,4.0,0.42857142857142855,170.26142506312507,779.772078576297,17.052905587425414,10.8341114454423,19.092789127226233,8.842005109125582,14.906346856541662,5.106527394840706,4.899909730850478
438.5570000000002,2.3186799999999996,102.22,1.0,7.0,4.0,2.0,5.0,0.5909090909090909,184.79946065886574,1001.0407824348526,18.235128587632715,11.887372668068553,20.18822580030266,8.077011214497691,15.116608065707286,9.589074368143644,10.216698334856808
295.367,3.6446000000000023,68.00999999999999,2.0,4.0,3.0,3.0,3.0,0.0,125.82181987804414,751.4579706757675,11.931059718441297,7.2761349917751055,13.328940228504798,5.764391985811964,11.050456081168516,4.794537184071822,11.050456081168516
270.332,2.8793000000000015,34.59,0.0,4.0,4.0,2.0,3.0,0.3125,118.51394885417847,571.9444849518487,11.580802781001216,6.910835755021504,12.786162346499157,5.819688062046831,14.373635638450576,9.473725907600098,14.373635638450576
177.182,1.7979999999999998,54.699999999999996,2.0,2.0,1.0,2.0,2.0,0.0,74.42273182746077,405.0530926953323,6.7892796836469405,3.819505398237298,7.790843144044321,2.895010133611532,10.717645998109393,4.39041504767482,5.733667477162185
465.94500000000033,4.198500000000003,101.08000000000001,2.0,8.0,9.0,4.0,5.0,0.30434782608695654,195.67227816351914,1212.1469556748818,18.75500759927804,11.274121622109893,21.41751712350799,10.01316324927612,14.790514511606428,9.473725907600098,14.790514511606428
257.318,2.9491000000000005,61.03,1.0,5.0,2.0,3.0,3.0,0.07692307692307693,108.0681991305169,691.0277804640319,10.56887223718275,6.242204333509654,10.979381929126502,4.268627214539112,10.470530430962235,4.736862953800049,10.470530430962235
201.22899999999998,1.7343999999999995,61.03,1.0,4.0,2.0,2.0,2.0,0.09090909090909091,87.74617132837018,453.64514268212207,8.344127365791161,4.523442526261771,9.45483670617463,3.9580050950421333,10.470530430962235,4.736862953800049,10.470530430962235
390.48700000000014,3.0313800000000004,88.99000000000001,2.0,3.0,3.0,2.0,5.0,0.5217391304347826,169.80418606297556,1013.5445869482083,16.53898641774433,10.706661433010902,18.23331384284647,6.908821620328998,15.200676855804016,9.589074368143644,5.316788604006331
309.36899999999997,2.5234000000000005,84.22,3.0,3.0,4.0,2.0,3.0,0.2222222222222222,134.43497812272776,728.3014863804098,12.71131961638363,7.668773084265206,15.090210012188171,6.5205486403720085,11.050456081168516,9.589074368143644,16.367244685174846
444.8980000000003,3.0252000000000017,96.61,2.0,7.0,5.0,3.0,4.0,0.2857142857142857,183.27996421522707,1150.4083907460813,17.909737594848412,10.092763188593784,21.0769372340908,8.522554174134136,25.58713849666952,13.92181518554669,20.687228765819043
363.4390000000002,1.0171,92.62,1.0,7.0,5.0,2.0,3.0,0.4117647058823529,146.76956796839394,848.7215062972533,14.867736157850429,10.090662086588154,17.7821399664379,7.4669981239578975,14.743300079491233,18.26118733296969,4.899909730850478
355.3970000000001,4.4296200000000026,78.91,1.0,3.0,3.0,4.0,4.0,0.13636363636363635,155.66365238327907,1262.2593117607244,15.023011607167252,8.604197455836124,16.79889442586118,6.257288917142293,9.67362704263206,9.901064578912528,0.0
265.33799999999997,3.2433000000000005,67.00999999999999,2.0,4.0,4.0,2.0,2.0,0.3333333333333333,109.31462616369996,553.246140818398,11.134719417761247,6.68724866880705,12.758811074500034,5.769921587334713,9.720841474747257,9.53140013787187,5.316788604006331
194.259,2.2771999999999997,48.14,1.0,4.0,2.0,2.0,2.0,0.2222222222222222,80.15639905790299,424.4719650273174,8.096714615300462,4.898573534212238,8.314664608611519,3.219517634796893,10.470530430962235,4.736862953800049,10.470530430962235
220.275,3.9784000000000015,24.92,1.0,2.0,2.0,3.0,3.0,0.0,99.93967202185075,627.252766216903,9.298066556585844,5.591848027137873,9.846331466601738,4.2577218835431205,5.316788604006331,0.0,5.316788604006331
221.303,3.150500000000002,12.03,1.0,1.0,0.0,2.0,4.0,0.25,101.48646565969702,588.9791034010993,9.903259203893182,6.243852488626015,9.432136105860117,2.991420241566015,0.0,0.0,5.316788604006331
545.6610000000004,4.736900000000004,106.5,2.0,5.0,9.0,4.0,5.0,0.26666666666666666,227.5870676506323,1606.3753320919168,22.538744374984915,14.48401051751964,26.49526214697506,11.327327267551604,14.620751205597735,22.74373430627263,14.775746422258468
229.20499999999996,2.1877000000000004,41.62,1.0,3.0,1.0,1.0,2.0,0.3,90.34712950564405,425.5625854618846,8.329285518348822,4.743983801264642,10.78642800361832,3.69512263671898,5.733667477162185,13.171245143024459,10.742580001116718
466.00300000000016,2.8106000000000013,106.60999999999999,5.0,7.0,13.0,3.0,3.0,0.4090909090909091,189.5811775662641,1023.403814649779,18.76786819616668,11.501712868418052,23.717452559468846,12.18723992949621,30.567473472441332,14.94991774348146,15.506539805068973
469.9290000000003,3.728200000000003,109.59,2.0,7.0,6.0,3.0,4.0,0.30434782608695654,195.6257318959354,1122.5133379783751,19.05575664564621,10.856803895006644,22.7528753807604,9.596601692364537,19.370712225710207,18.74308825899704,15.53348693886314
341.83799999999997,4.383520000000004,37.38,0.0,2.0,3.0,2.0,3.0,0.3,146.7883471843772,663.739095020125,14.422183142908192,8.579163455375735,16.71817408357552,7.182701031549713,4.899909730850478,9.589074368143644,0.0
195.22500000000002,2.6249000000000002,41.57,1.0,2.0,1.0,3.0,3.0,0.0,86.81861824020352,550.8842606293261,8.013229344516924,4.795044686781538,8.173359972682558,3.2034270430775007,4.9839785209472085,0.0,0.0
457.5930000000002,5.800600000000006,36.440000000000005,0.0,3.0,7.0,3.0,4.0,0.3103448275862069,201.2958355429941,1110.302010910693,20.00580424855431,12.075874869166084,23.83500578449945,11.210462912074242,4.899909730850478,9.184952231746642,0.0
425.2930000000002,4.033200000000002,91.41999999999999,3.0,4.0,5.0,3.0,4.0,0.2222222222222222,167.59072490073424,1045.3377490737607,16.12015562303898,9.695609986176065,18.31015150063358,7.162326601869421,20.144157473594294,19.4324647167844,5.316788604006331
431.5000000000001,3.7528000000000015,109.87000000000002,3.0,8.0,10.0,4.0,4.0,0.21739130434782608,185.810417049107,1125.8122883059261,18.000173998383463,10.217081679040342,21.105774091511048,10.250961476256146,20.10730311561276,9.473725907600098,20.10730311561276
541.6550000000001,3.327300000000001,133.67999999999998,3.0,9.0,10.0,3.0,4.0,0.24,219.20215914022344,1345.6451914392435,21.556002303497202,14.132829206368779,26.452955655583335,12.084713090124506,15.533486938863138,18.13564521721843,20.255581803315227
490.4640000000001,6.424700000000003,102.74,3.0,6.0,4.0,5.0,5.0,0.038461538461538464,202.20002151599877,1565.5579095038743,18.513752716381173,10.71038882189163,23.032538396133873,8.805179679678306,16.784123558330702,17.56166019069928,16.784123558330702
438.5460000000001,3.7573000000000034,85.35999999999999,1.0,6.0,7.0,2.0,4.0,0.5,172.96707282609478,964.6223441724092,17.47621059497066,12.133368778310778,20.433490983543116,8.491822030560805,10.05365155780638,22.33961216987563,5.316788604006331
235.13899999999998,3.120070000000001,49.870000000000005,2.0,2.0,2.0,1.0,1.0,0.125,90.91617152369626,327.9201072839529,9.009039567392003,5.242553655408587,10.699239302694137,4.7445291871391495,5.733667477162185,0.0,5.733667477162185
285.31,2.659160000000001,78.29,0.0,4.0,3.0,3.0,3.0,0.058823529411764705,127.25245867565965,776.5601099163632,11.586920938585678,6.65829272351723,13.53881875577223,5.903761033825294,0.0,0.0,0.0
340.4270000000001,3.2457200000000013,67.35,1.0,5.0,5.0,2.0,3.0,0.42105263157894735,147.79120434685626,667.583264900488,14.519580208063896,8.686482654127332,17.201406932752132,8.462548707698838,14.953561288656857,9.53140013787187,5.316788604006331
464.5180000000002,4.455800000000003,106.98,2.0,6.0,11.0,3.0,3.0,0.2692307692307692,198.0574943665532,1102.0335216044482,19.35543570515746,10.857080669134412,24.72692980973094,11.807745990708193,24.633904860247185,28.906190624384493,14.790514511606428
217.22800000000004,1.4998999999999998,78.27000000000001,3.0,5.0,3.0,2.0,2.0,0.09090909090909091,92.43106508985069,473.91082065006617,8.460062778324136,4.7826983968013765,10.225706881392012,4.479638743590404,15.529843393687743,10.213054789681411,5.316788604006331
484.5080000000002,6.254400000000005,117.12,4.0,6.0,9.0,4.0,4.0,0.07142857142857142,207.3007807259849,1324.4762824253437,19.610324121510132,10.960975039159832,24.154305269127914,10.521045293963228,30.320357905294173,29.275855065425155,20.10730311561276
321.76000000000005,3.179000000000001,70.78,1.0,5.0,5.0,2.0,2.0,0.1875,133.09358049560623,690.2822609594155,13.23098819602089,6.789597706519807,15.97892355547177,6.575894813732653,19.944256338562333,19.005126045471968,19.944256338562333
314.34800000000007,3.454780000000002,91.79999999999998,2.0,4.0,3.0,3.0,3.0,0.0,138.938978403498,926.5968673512456,12.730878711739292,7.302271040570888,15.253562902571957,6.629457887868869,11.050456081168516,4.794537184071822,11.050456081168516
452.55800000000016,3.824200000000002,59.27,1.0,3.0,4.0,4.0,6.0,0.2857142857142857,198.0008702916661,1518.2282416515036,19.760067184070053,11.833037826953442,20.930970086607562,7.705065613618897,14.034109026433189,9.589074368143644,5.316788604006331
228.29099999999997,3.370000000000002,26.3,0.0,2.0,4.0,2.0,2.0,0.26666666666666666,101.21284555276587,543.6131589013072,10.194811758438577,5.749671105539444,11.64944516537148,5.000460648830569,9.53140013787187,9.53140013787187,4.736862953800049
449.55500000000023,3.1521000000000017,102.47,1.0,6.0,4.0,2.0,5.0,0.6,193.41501920614712,1114.9305724194787,19.34166189920811,12.054175396331749,21.74935987006052,8.362954788806297,19.639703002680633,14.112169305116993,10.216698334856808
400.5670000000001,2.0501,73.47,3.0,4.0,8.0,1.0,3.0,0.6521739130434783,174.35622117829587,660.1014975046855,17.823823629813248,11.108221018983087,21.780860312300746,10.74121825528612,15.950365812018994,9.589074368143644,15.950365812018994
229.23500000000004,2.3501000000000003,69.56,3.0,3.0,2.0,2.0,2.0,0.0,98.15329122800145,517.3657679203478,8.921477634980787,5.044072150823728,11.009168399081975,4.569715341117977,15.529843393687743,15.007591973753234,5.316788604006331
378.38400000000007,3.262100000000001,98.53999999999999,1.0,5.0,6.0,3.0,3.0,0.14285714285714285,160.63429976498148,1025.1552059659007,15.123765059281334,8.591262255918346,19.033592796622216,8.301839430973368,10.05365155780638,19.24924837076136,5.316788604006331
521.6660000000004,3.5584000000000024,102.92999999999999,2.0,8.0,6.0,2.0,5.0,0.5714285714285714,224.29507269342588,1159.1314099935685,22.703089057081154,13.773700474555218,26.21682192810546,11.55114124527716,30.070169354364143,14.325937321943691,25.170259623513665
336.3990000000001,3.0719200000000004,98.72,2.0,5.0,5.0,3.0,3.0,0.2222222222222222,145.49965293472175,898.1846889411656,14.39325509517033,7.995788081516233,16.631264146178772,6.721078415843811,15.617555728959871,4.794537184071822,11.050456081168516
283.28700000000003,2.1923199999999996,77.24,1.0,4.0,4.0,3.0,3.0,0.13333333333333333,120.1296242885448,777.7839867719127,11.353909628441489,6.410288147554077,13.10974753475477,5.240306383550188,9.843390348640755,14.637927532712576,4.736862953800049
374.4690000000001,4.363720000000003,66.91,2.0,5.0,1.0,4.0,5.0,0.19047619047619047,160.01161150704957,1196.4835087006206,15.853329287558925,9.756441326625886,16.203139824469794,6.025843089972049,10.633577208012662,4.794537184071822,10.633577208012662
379.851,3.582320000000001,75.08000000000001,2.0,4.0,5.0,4.0,4.0,0.15,160.40062629180497,1132.9660084023603,15.49414848107115,8.985369213437641,17.301662414965985,7.245996883943842,10.30076712495354,0.0,10.876055499058339
455.4900000000002,1.5311999999999995,96.03000000000002,2.0,7.0,6.0,2.0,5.0,0.43478260869565216,190.40501898832946,1057.1424260130789,18.18066106718124,11.160270093820408,21.5976159565149,9.321813533464203,29.907122577313714,23.45321532341856,25.007212846463236
169.227,3.430200000000002,12.03,1.0,1.0,2.0,2.0,2.0,0.0,78.03835950916904,315.89864866417315,7.27350269189626,4.32136720504592,7.866895638429664,3.7642110484220974,5.316788604006331,0.0,5.316788604006331
440.5720000000002,5.180480000000005,70.71000000000001,1.0,4.0,8.0,4.0,4.0,0.19230769230769232,191.64770474317842,1242.558432339294,18.678858060569734,11.877709202179956,21.66370491230115,10.16546795139207,9.883888251797686,4.794537184071822,5.316788604006331
410.47800000000024,2.767880000000001,104.47000000000001,0.0,8.0,4.0,2.0,3.0,0.47619047619047616,175.8217750685636,919.5743231058918,17.700555184275288,9.790069273018103,21.30250119741161,8.945600570979913,19.273545369301054,14.268263091671919,9.636772684650527
144.17299999999997,2.5454000000000008,20.23,1.0,1.0,0.0,2.0,2.0,0.0,64.90730140342818,374.03449039867843,5.988665479827339,3.544974002795898,6.22562358276644,2.274078478002378,5.106527394840706,5.106527394840706,0.0
291.78200000000004,2.599,39.34,1.0,2.0,2.0,2.0,3.0,0.4,122.85544738682567,629.0803760576889,12.281503883182705,7.3483074046687005,13.46247528076172,5.462618669327594,14.783797982648164,4.794537184071822,0.0
576.1,3.2135000000000016,123.58,3.0,8.0,9.0,4.0,5.0,0.28,228.4907997815546,1563.3760897100624,22.828088402959086,14.499604529382921,26.44724342704655,11.296099593857297,20.10730311561276,22.686060076000857,20.092535026264798
350.201,4.7032000000000025,51.46,1.0,2.0,4.0,3.0,3.0,0.11764705882352941,142.35995364360565,902.2350256495422,13.727269275496937,7.594409562430255,15.715307215590524,6.143549455122812,14.410489996432108,14.637927532712576,4.736862953800049
336.43499999999995,3.3599000000000023,55.56000000000001,1.0,3.0,5.0,2.0,4.0,0.38095238095238093,148.13610574483872,732.5710860169359,14.304797581825563,9.050345171910681,16.155395908544655,6.885223536090765,10.470530430962235,9.53140013787187,10.470530430962235
372.4900000000001,2.4388000000000005,89.25999999999999,2.0,4.0,8.0,2.0,2.0,0.25,154.3951045710007,831.8747200274087,15.523957343000665,10.011472786596583,19.879101528928693,9.310922333614144,11.050456081168516,13.212334168400758,11.050456081168516
529.4240000000002,4.297300000000003,103.79,3.0,6.0,9.0,3.0,4.0,0.2692307692307692,218.74080106158496,1232.94163202448,21.143209093775827,12.215136016693483,25.598377023190505,11.496829253512802,25.376877287503895,19.432464716784395,20.270349892663187
241.31900000000002,3.2502000000000013,41.57,1.0,3.0,3.0,3.0,3.0,0.07692307692307693,103.3066703799654,585.6556739504641,9.945080997095062,6.376995916855043,10.350725979124597,4.590610960583782,4.9839785209472085,0.0,0.0
481.336,4.756400000000002,57.61,1.0,3.0,5.0,2.0,2.0,0.29411764705882354,169.11786983869462,984.373327837101,15.740608104295456,9.459980681421431,24.786412555724475,7.892856318884231,5.106527394840706,53.03805980824303,4.305215991296234
427.4690000000003,2.4871800000000004,124.77,2.0,11.0,6.0,3.0,4.0,0.3333333333333333,175.36417670533737,1046.5557730526443,16.856631274058707,10.008666969464116,19.867826620747913,8.9326638675434,20.27034989266319,9.127278001474869,15.53348693886314
235.33100000000002,1.3403999999999996,58.36,2.0,3.0,6.0,1.0,1.0,0.46153846153846156,102.79710657114113,344.1871368924923,10.570640356658142,6.030616735889546,13.51472491909385,6.909922945262059,15.950365812018994,4.794537184071822,11.050456081168516
426.49400000000014,4.5023000000000035,97.75000000000001,2.0,6.0,9.0,3.0,3.0,0.22727272727272727,177.8544281786646,1000.8771822876976,17.439881478516313,10.310847099720403,21.322018502389824,9.886057248656602,19.897041906447136,24.169327670584444,14.790514511606428
667.6770000000002,7.485600000000006,138.51,3.0,7.0,6.0,6.0,8.0,0.0,290.513583680225,2332.1422085973973,26.651195664954955,16.02217981986268,31.03465262168779,12.321124180269086,15.950365812018994,28.76722310443093,15.950365812018994
498.3770000000002,5.036900000000005,79.89999999999999,2.0,5.0,7.0,3.0,3.0,0.16666666666666666,195.01248452016682,1147.8382853780738,19.817670461375602,10.530442605138402,23.14960133920268,10.192333346592537,25.007212846463236,19.06280027574374,25.007212846463236
296.414,3.278100000000001,33.29,2.0,3.0,5.0,2.0,3.0,0.3684210526315789,132.250530569531,584.9988716008372,13.087528376295941,8.018673506769836,15.070998449087046,7.431083713902391,15.37044016181271,4.736862953800049,15.37044016181271
300.402,2.569700000000001,55.56000000000001,1.0,3.0,5.0,1.0,4.0,0.6111111111111112,131.16800672843533,555.9605130279336,12.909610067440154,8.51085305018604,14.068468728547336,5.57871139047988,10.470530430962235,9.53140013787187,10.470530430962235
558.5570000000005,4.548040000000004,119.39000000000001,2.0,6.0,9.0,3.0,3.0,0.32142857142857145,227.93012855854943,1432.284419484635,22.3346285858059,12.335456192798993,30.06691513495574,12.582875283409045,10.05365155780638,32.291719649039976,16.19284410306467
438.51300000000015,2.8497000000000012,110.50999999999999,2.0,7.0,9.0,4.0,4.0,0.19047619047619047,179.75650981640135,1271.7794876912167,17.71051742942854,11.162185084948588,20.913569545664014,9.208862456717451,10.05365155780638,13.154659938128987,10.038883468458419
165.236,1.3278999999999999,32.26,2.0,2.0,3.0,1.0,1.0,0.4,73.23526751288745,222.5400055614587,7.488665479827341,4.156916363982706,9.229766606822263,4.236737214638821,10.423315998847038,5.106527394840706,5.316788604006331
458.4840000000003,4.050180000000002,88.99000000000001,2.0,3.0,3.0,2.0,5.0,0.5416666666666666,188.6657343861509,1158.891514750484,18.095529567582382,11.44027480919141,21.80628288426423,7.786244569881042,15.200676855804016,22.760319511168102,5.316788604006331
513.3810000000002,4.786300000000003,116.34,4.0,5.0,10.0,4.0,4.0,0.16,210.7827971544705,1287.8167540760055,19.936482474282027,11.5412011335001,24.376964675795193,11.116868909232462,25.460946077600624,19.4324647167844,15.37044016181271
297.271,-1.9713999999999994,148.76999999999998,4.0,9.0,3.0,2.0,3.0,0.5454545454545454,118.32464744714628,661.7365205628685,11.118200145751738,6.22956338279802,13.949621190335199,5.074455413104342,30.526975569284396,24.793308092122217,10.470530430962235
255.745,2.2720000000000002,41.489999999999995,2.0,3.0,1.0,1.0,2.0,0.5384615384615384,106.74107415893661,421.63541876010703,11.083213432126183,6.112973921109009,12.836807518614501,4.247918180738487,15.160178952647085,9.843390348640755,5.316788604006331
602.8450000000004,4.899100000000004,64.17,0.0,6.0,11.0,3.0,5.0,0.45714285714285713,257.56420033195275,1400.4615653554508,26.4612298060556,17.605042933899625,31.231892579387424,14.515713073805262,14.699729192551434,13.212334168400758,4.899909730850478
292.38300000000004,0.20658000000000049,76.44,1.0,4.0,3.0,0.0,2.0,0.8,125.62193172789465,423.8797795308883,12.676798936485783,7.751873510168364,15.772728072810697,7.413048281945866,15.116608065707286,9.589074368143644,5.316788604006331
225.694,3.1122000000000014,12.03,1.0,1.0,1.0,1.0,2.0,0.3333333333333333,93.94428543357907,375.8849106183623,9.097279850734308,5.456071228701186,10.650951070501826,4.7743450858883545,5.316788604006331,4.39041504767482,5.316788604006331
427.39700000000033,4.889000000000004,49.410000000000004,1.0,3.0,6.0,2.0,3.0,0.4,171.07920728719446,831.2903624119904,17.402141776887106,11.442503937943897,20.61981740359125,9.392502294152578,0.0,8.417796984328938,4.722094864452088
455.58400000000034,2.4270000000000005,91.41999999999999,1.0,7.0,4.0,3.0,5.0,0.4782608695652174,188.07993014320797,1225.4126460233927,19.35929998941315,12.933783813349638,21.360665955663276,8.131961209447882,19.520660936448213,13.154659938128987,4.899909730850478
318.376,4.364900000000003,51.22,1.0,3.0,5.0,3.0,3.0,0.1,140.68499536892006,804.1374266636652,13.34661394508245,7.775587667879583,15.7441906572702,7.417725836455818,10.05365155780638,9.53140013787187,10.05365155780638
491.9530000000002,3.022120000000001,121.69999999999999,2.0,6.0,5.0,3.0,4.0,0.2727272727272727,194.43337948425435,1398.8639518485738,19.266100076691288,12.054177982951527,23.09077520673115,9.04648699457594,9.843390348640755,18.26118733296969,15.98587324705553
631.9050000000004,4.407840000000004,95.07,0.0,6.0,11.0,2.0,4.0,0.6060606060606061,258.9678168056869,1438.1058747575892,28.0911560477372,19.323762660049585,33.61960336982509,14.22336467068796,9.799819461700956,21.630131152729696,0.0
432.6090000000002,1.9571000000000018,82.7,3.0,5.0,9.0,1.0,2.0,0.6666666666666666,186.84053967572865,714.529748048482,19.956051038338217,11.270122277535593,25.14325740265838,11.485183865485503,25.58713849666952,14.325937321943693,20.687228765819043
182.175,0.9439999999999997,55.760000000000005,1.0,4.0,3.0,1.0,1.0,0.2222222222222222,75.70907577394033,278.1711052507959,7.188466324836599,3.7078232541436424,9.378573959255977,4.348929277130086,14.580253302440804,19.374790486512623,4.736862953800049
172.191,1.3700999999999999,54.46,1.0,3.0,2.0,2.0,2.0,0.0,75.30224359123797,377.2616581651028,6.883092670827256,3.9157943960458352,7.6673647482844585,3.62041597443835,0.0,0.0,0.0
275.39500000000004,4.553800000000004,3.24,0.0,1.0,3.0,2.0,3.0,0.2,126.7828306930395,640.9895318364919,12.71228011895894,7.472962522977641,13.84446029858634,6.108267125022063,4.899909730850478,0.0,0.0
428.5580000000001,4.221700000000004,106.51,5.0,6.0,11.0,3.0,3.0,0.36363636363636365,179.7142282934836,946.2105706867407,17.67294008217509,11.058876975042448,21.85899574929296,11.372142188468281,26.163420601700402,15.007591973753234,15.950365812018994
349.3870000000001,1.8725999999999996,74.57,2.0,5.0,2.0,2.0,4.0,0.375,140.80123884687825,921.1491936264247,13.821324644143488,8.640948945386997,15.466679266808102,5.490793247562725,19.890325377488868,14.291479626587348,15.64548872675735
542.4850000000004,4.408100000000005,88.17999999999999,1.0,6.0,6.0,2.0,4.0,0.4583333333333333,215.6815908205126,1147.5986393582207,21.7812070249652,13.810055331296601,25.8798664211479,11.242658875091307,14.373635638450576,22.686060076000857,14.195820772052187
457.91400000000016,1.0872999999999997,125.89,5.0,5.0,6.0,3.0,4.0,0.30434782608695654,188.97667769171937,1109.2771662662003,17.866118224980017,10.65423694026917,22.28988179863019,9.296347906425348,30.52025904032613,24.90865655266576,5.316788604006331
625.6670000000005,5.811400000000006,80.56,0.0,6.0,9.0,4.0,5.0,0.3939393939393939,257.81792832252444,1716.7481115532823,25.350621439509638,14.904245489172817,32.08469700382066,13.352217925940906,14.536682415501005,27.09306032857115,10.296129848852058
379.88700000000006,5.684900000000004,42.23,1.0,1.0,4.0,3.0,4.0,0.2608695652173913,163.77250916560314,1001.1076568118133,16.25404166675774,9.507936774547796,17.87204057893633,6.575392625221219,9.67362704263206,9.901064578912528,0.0
493.58500000000026,3.570000000000002,93.77000000000001,1.0,6.0,5.0,4.0,5.0,0.34615384615384615,205.14719753700095,1560.0369111139225,20.67117196269969,12.468307984415532,23.31834529418446,8.976151627955803,14.743300079491233,14.637927532712576,15.98587324705553
448.5380000000002,5.521700000000005,50.800000000000004,1.0,4.0,10.0,3.0,4.0,0.2962962962962963,193.6880832234604,1052.241933325611,18.63498041966867,11.407009373458994,22.801131517979556,11.474814021557949,19.690424242456906,18.65867813934674,14.790514511606428
259.34899999999993,2.5676000000000005,38.33,1.0,2.0,4.0,1.0,3.0,0.5625,113.89409146956328,495.7674548036702,11.498294856802438,7.334099086663818,12.520089761993956,5.235691048605129,10.05365155780638,9.53140013787187,10.05365155780638
357.435,2.490900000000001,71.53,1.0,6.0,7.0,2.0,3.0,0.2777777777777778,150.12630426252562,736.9913268650013,14.661389700049373,8.849899789229545,17.28845889863739,8.023966431445743,9.636772684650527,14.325937321943691,14.953561288656857
244.24600000000004,2.2288000000000006,77.76,3.0,4.0,3.0,2.0,2.0,0.07142857142857142,103.76260491098603,572.8479048590729,9.498447742477667,5.39145239642692,11.979880229701283,4.791515001896981,15.319582184522117,20.11411936859394,0.0
298.56,4.356500000000002,30.19,0.0,2.0,1.0,3.0,3.0,0.0,117.92420593171614,716.2608818856821,11.207422658720676,6.256907989004004,11.78097528709742,4.427193242742896,0.0,0.0,0.0
266.388,3.5328000000000026,15.27,1.0,2.0,4.0,2.0,3.0,0.3333333333333333,120.98201471222285,529.6358349258869,12.101549654949705,7.47880207167587,13.195490638172728,6.101275951557094,10.216698334856808,0.0,10.216698334856808
483.9520000000002,4.387020000000003,104.63000000000001,2.0,5.0,6.0,3.0,4.0,0.32,200.92895203507283,1332.6117951560507,19.71045718402546,11.472431428514097,23.78664468577553,9.86644458310959,9.843390348640755,14.637927532712578,15.98587324705553
464.5910000000001,2.8882000000000008,110.26999999999998,5.0,7.0,11.0,4.0,4.0,0.28,195.7112240680929,1239.3746903962472,19.0681275965605,11.835003492993085,23.12940804976907,11.200058383252493,25.830610518641283,10.213054789681411,15.506539805068973
342.33000000000004,1.9493799999999997,87.36,1.0,4.0,4.0,2.0,3.0,0.23529411764705882,142.76079324821845,871.018180787945,13.400015577601168,7.582877114863546,16.51541937092753,6.647222674874115,14.620751205597735,18.716352369618512,10.216698334856808
359.45100000000025,2.0139,72.39,0.0,6.0,4.0,2.0,4.0,0.4444444444444444,147.3344451770653,873.6942329621,14.997872831540096,10.36009774995971,16.476918721261942,6.069250246173774,9.636772684650527,13.154659938128987,4.899909730850478
480.52500000000026,0.35600000000000087,130.84,3.0,9.0,7.0,3.0,5.0,0.4166666666666667,201.24570468675202,1295.1251127964858,19.43761076117808,11.59932066776402,23.213522871906065,9.98287930101359,29.78093015824482,19.374790486512623,25.666570010664767
351.84000000000003,3.6593000000000018,71.95,1.0,5.0,4.0,3.0,3.0,0.0,136.20760863523904,877.9661234304634,13.490459356445138,8.895700855365854,14.955757853235,6.036080118328992,0.0,8.417796984328938,4.722094864452088
284.3620000000001,1.0407,68.17,1.0,4.0,3.0,2.0,3.0,0.36363636363636365,108.25023785825499,769.1725005615833,11.345062848806325,7.852989990309544,11.885014382013843,3.9073976251877465,0.0,8.417796984328938,9.464580958356933
